Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Account,Category,Eexpenses ,Budget
8476,EMEA-2023-169404,4/10/2023,20230410,Zoe Edmunds,France,Nantes,EMEA,EU-WEST,Berkshire Hathaway,1012,Finance,Strategic,Support,LSAODTXAEA,65.584,2,0.2,23.7742,IT,Expense,2.668913945,11.00808734
8477,AMER-2023-134880,10/28/2023,20231028,Paul MacDonald,Chile,Antofagasta,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Enterprise,Support,H5LDWPPIB1,44.784,1,0.2,16.2342,IT,Expense,1.822466488,7.516866669
8478,EMEA-2021-145758,10/30/2021,20211030,Colin Bell,United Kingdom,London,EMEA,UKIR,Enel,1013,Energy,Strategic,Big Ol Database,7OCNMPU0GR,1035.8,4,0,269.308,IT,Revenue,42.15145561,173.8560757
8479,AMER-2023-158736,12/19/2023,20231219,Dan Rutherford,United States,Los Angeles,AMER,NAMER,Phillips 66,1056,Energy,Enterprise,ChatBot Plugin,IZVHNBAMOM,5.76,2,0,1.6704,IT,Expense,0.234400834,0.966799572
8480,AMER-2022-119270,3/13/2022,20220313,Connor Nolan,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,Support,MZG8H52433,19.98,2,0,8.991,IT,Expense,0.813077894,3.353586014
8481,AMER-2020-109890,7/21/2020,20200721,Charles Churchill,Costa Rica,San José,AMER,LATAM,Lowes,1060,Retail,SMB,Site Analytics,LGHA2Z9XUE,35.98,2,0,10.0744,IT,Expense,1.464191323,6.039140379
8482,EMEA-2022-138583,5/25/2022,20220525,Rose Dyer,France,Paris,EMEA,EU-WEST,Apple,1008,Tech,Enterprise,ChatBot Plugin,PMLIM6PL6Z,16.656,3,0.2,3.3312,IT,Expense,0.67780908,2.795662094
8483,EMEA-2023-118535,2/12/2023,20230212,Fiona Allan,United Kingdom,London,EMEA,UKIR,Ford Motor,1009,Manufacturing,Strategic,FinanceHub,E3LOTG0VDS,20.7,2,0,9.936,IT,Expense,0.842377999,3.47443596
8484,AMER-2022-126284,9/21/2022,20220921,Frank Metcalfe,Brazil,São Paulo,AMER,LATAM,Itochu,1032,Finance,SMB,ContactMatcher,W5BJQBU588,83.7,5,0,41.013,IT,Expense,3.406137125,14.04880627
8485,AMER-2023-142391,9/25/2023,20230925,Lily North,Canada,Toronto,AMER,NAMER,American Express,1005,Finance,SMB,SaaS Connector Pack,ZS5LILXA7L,199.8,10,0,71.928,IT,Expense,8.130778944,33.53586014
8486,AMER-2023-124716,3/28/2023,20230328,Phil Turner,United States,Philadelphia,AMER,NAMER,Trafigura Group,1100,Finance,Enterprise,Support,YYF4I4LTN4,45.68,2,0,21.0128,IT,Expense,1.85892884,7.667257713
8487,AMER-2023-124716,3/28/2023,20230328,Phil Turner,United States,Philadelphia,AMER,NAMER,Trafigura Group,1100,Finance,Enterprise,Support,9A2Y4LFEDH,110.96,2,0,53.2608,IT,Expense,4.51547163,18.62431952
8488,AMER-2023-124716,3/28/2023,20230328,Phil Turner,United States,Philadelphia,AMER,NAMER,Trafigura Group,1100,Finance,Enterprise,Support,2W7VYOQ3W8,11.94,3,0,5.97,IT,Expense,0.485893396,2.004094945
8489,EMEA-2022-158841,2/2/2022,20220202,Jane Stewart,Spain,Valencia,EMEA,EU-WEST,Honda Motor,1045,Manufacturing,SMB,Big Ol Database,3D2PQROYNM,8749.95,5,0,2799.984,Sales,Revenue,356.0756217,1468.654151
8490,EMEA-2022-158841,2/2/2022,20220202,Jane Stewart,Spain,Valencia,EMEA,EU-WEST,Honda Motor,1045,Manufacturing,SMB,ContactMatcher,FK9172SVIF,36.4,8,0,18.2,IT,Expense,1.481283051,6.109636181
8491,EMEA-2022-158841,2/2/2022,20220202,Jane Stewart,Spain,Seville,EMEA,EU-WEST,Honda Motor,1045,Manufacturing,SMB,SaaS Connector Pack,3TD9VZUUMM,18.69,7,0,7.1022,IT,Expense,0.760581874,3.137063193
8492,AMER-2023-106824,7/8/2023,20230708,Grace Hodges,United States,New York City,AMER,NAMER,Home Depot,1047,Retail,SMB,Storage,R806Z8FZNI,5.94,3,0,0.1188,IT,Expense,0.241725861,0.997012058
8493,APJ-2021-109190,10/23/2021,20211023,Alexander Martin,Japan,Osaka,APJ,JAPN,General Electric,1040,Finance,SMB,Support,A2ZYSG4BBX,60.736,8,0.2,20.4984,IT,Expense,2.471626576,10.19436437
8494,APJ-2021-109190,10/23/2021,20211023,Alexander Martin,Japan,Osaka,APJ,JAPN,General Electric,1040,Finance,SMB,Alchemy,QUKVHFTZO1,479.976,3,0.2,161.9919,IT,Expense,19.5324262,80.56260263
8495,APJ-2021-109190,10/23/2021,20211023,Alexander Martin,Japan,Osaka,APJ,JAPN,General Electric,1040,Finance,SMB,ContactMatcher,I5F6PCAMTM,6.08,1,0.8,-10.336,Marketing,Expense,0.247423103,1.020510659
8496,EMEA-2022-143154,12/3/2022,20221203,Joseph Forsyth,Russia,Moscow,EMEA,EU-EAST,Trafigura Group,1100,Finance,Strategic,Data Smasher,W9FPNN57O9,165.6,3,0.2,-6.21,Operations,Expense,6.73902399,27.79548768
8497,EMEA-2020-169061,3/5/2020,20200305,Kylie Poole,United Kingdom,Woking,EMEA,UKIR,Lukoil,1044,Energy,SMB,ChatBot Plugin,EGE27FVRNE,59.52,3,0,15.4752,IT,Expense,2.422141956,9.990262239
8498,EMEA-2020-169061,3/5/2020,20200305,Kylie Poole,United Kingdom,Woking,EMEA,UKIR,Lukoil,1044,Energy,SMB,Data Smasher,I4DLQ2N2G7,479.97,3,0,177.5889,IT,Expense,19.53218203,80.56159555
8499,EMEA-2020-169061,3/5/2020,20200305,Kylie Poole,United Kingdom,Woking,EMEA,UKIR,Lukoil,1044,Energy,SMB,Support,CEMDWNN0NE,18.62,2,0,5.3998,IT,Expense,0.757733253,3.125313893
8500,EMEA-2020-169061,3/5/2020,20200305,Kylie Poole,United Kingdom,Woking,EMEA,UKIR,Lukoil,1044,Energy,SMB,ContactMatcher,2FX2SUGYXE,49.632,6,0.2,16.7508,IT,Expense,2.019753857,8.330589642
8501,EMEA-2020-169061,3/5/2020,20200305,Kylie Poole,United Kingdom,Woking,EMEA,UKIR,Lukoil,1044,Energy,SMB,Support,OJECQM9ABH,97.82,2,0,45.9754,IT,Expense,3.980744726,16.418808
8502,AMER-2021-102316,3/1/2021,20210301,Gavin Clark,United States,New York City,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,Site Analytics,6GP6KMVMOV,15.984,2,0.2,1.1988,IT,Expense,0.650462316,2.682868811
8503,AMER-2021-102316,3/1/2021,20210301,Gavin Clark,United States,New York City,AMER,NAMER,Nestle,1089,Consumer Products,Strategic,FinanceHub,B49G1PRQCT,184.752,3,0.2,-20.7846,Operations,Expense,7.518406764,31.01009626
8504,AMER-2020-164903,2/21/2020,20200221,Andrew Lee,United States,New York City,AMER,NAMER,United Parcel Service,1090,Transportation,Enterprise,Support,S52VFMTUBZ,12.96,2,0,6.2208,IT,Expense,0.527401877,2.175299036
8505,APJ-2022-109400,5/3/2022,20220503,Amelia Lee,Japan,Fukuoka,APJ,JAPN,Nestle,1089,Consumer Products,SMB,FinanceHub,FQ0TYV77R2,366.744,4,0.3,-110.0232,Marketing,Expense,14.92449646,61.55693439
8506,APJ-2022-130400,3/9/2022,20220309,Liam Young,Japan,Aichi,APJ,JAPN,FedEx,1036,Transportation,Enterprise,ContactMatcher,8IXHP23467,8.856,9,0.8,-14.1696,Marketing,Expense,0.360391283,1.486454341
8507,APJ-2022-130400,3/9/2022,20220309,Liam Young,Japan,Aichi,APJ,JAPN,FedEx,1036,Transportation,Enterprise,Data Smasher,DW1GTFZ85I,27.96,5,0.2,8.388,IT,Expense,1.137820717,4.693006254
8508,APJ-2022-130400,3/9/2022,20220309,Liam Young,Japan,Aichi,APJ,JAPN,FedEx,1036,Transportation,Enterprise,SaaS Connector Pack - Gold,F9EDKDTJ5G,146.352,3,0.2,49.3938,IT,Expense,5.955734535,24.56476578
8509,AMER-2021-135853,12/11/2021,20211211,Justin Anderson,Brazil,São Paulo,AMER,LATAM,CVS Health,1026,Retail,SMB,Data Smasher,MW4SYEDSSR,175.23,11,0,61.3305,IT,Expense,7.130912885,29.41185572
8510,AMER-2021-135853,12/11/2021,20211211,Justin Anderson,Brazil,São Paulo,AMER,LATAM,CVS Health,1026,Retail,SMB,Site Analytics,B4L0M9I4W2,125.99,1,0,31.4975,IT,Expense,5.127111307,21.14706216
8511,AMER-2021-135853,12/11/2021,20211211,Justin Anderson,Brazil,São Paulo,AMER,LATAM,CVS Health,1026,Retail,SMB,ContactMatcher,MVVSDBCYNF,23,2,0,10.35,IT,Expense,0.935975554,3.8604844
8512,EMEA-2022-103359,12/23/2022,20221223,Rose Scott,United Kingdom,London,EMEA,UKIR,CVS Health,1026,Retail,SMB,ContactMatcher,KBWGEPXV78,25.584,2,0.2,8.9544,IT,Expense,1.041130373,4.29420143
8513,APJ-2022-144645,2/2/2022,20220202,Chloe May,Japan,Tokyo,APJ,JAPN,Chevron,1017,Energy,Strategic,SaaS Connector Pack,YVB7797W4I,73.784,2,0.6,-77.4732,Marketing,Expense,3.002609578,12.38443396
8514,EMEA-2023-141614,6/6/2023,20230606,Chloe May,Germany,Nuremberg,EMEA,EU-WEST,Chevron,1017,Energy,Strategic,Support,1OPQO0G57C,20.736,4,0.2,7.2576,IT,Expense,0.843843004,3.480478458
8515,EMEA-2021-122168,8/21/2021,20210821,Ruth Vaughan,Ireland,Cork,EMEA,UKIR,Ford Motor,1009,Manufacturing,Strategic,ChatBot Plugin,A06P9KF1KN,17.52,3,0,8.2344,IT,Expense,0.712969205,2.94068203
8516,EMEA-2021-122168,8/21/2021,20210821,Ruth Vaughan,Ireland,Cork,EMEA,UKIR,Ford Motor,1009,Manufacturing,Strategic,ChatBot Plugin,OIP0W3B9EG,35.76,12,0,10.0128,IT,Expense,1.455238514,6.002214007
8517,EMEA-2022-132899,4/8/2022,20220408,Joseph Cameron,United Kingdom,London,EMEA,UKIR,Morgan Stanley,1068,Finance,SMB,ChatBot Plugin,J6ZF7ZFJQF,3.64,2,0,0.9828,IT,Expense,0.148128305,0.610963618
8518,APJ-2023-149720,6/5/2023,20230605,Maria Bell,Japan,Hyogo,APJ,JAPN,State Farm Insurance Cos.,1082,Finance,SMB,SaaS Connector Pack,0ACWOZ3LXM,30.336,6,0.6,-17.4432,Marketing,Expense,1.234511061,5.091811077
8519,AMER-2023-118003,12/5/2023,20231205,Nathan Lambert,Argentina,Mendoza,AMER,LATAM,Prudential Financial,1078,Finance,SMB,SaaS Connector Pack,KI4PSBXZVF,12.99,1,0,1.5588,IT,Expense,0.528622715,2.18033445
8520,AMER-2023-118003,12/5/2023,20231205,Nathan Lambert,Argentina,Mendoza,AMER,LATAM,Prudential Financial,1078,Finance,SMB,FinanceHub,IYC5YJ557F,182.22,3,0,45.555,IT,Expense,7.415368064,30.58510728
8521,AMER-2023-118003,12/5/2023,20231205,Nathan Lambert,Argentina,Mendoza,AMER,LATAM,Prudential Financial,1078,Finance,SMB,FinanceHub,GLEW8U9F45,302.94,3,0,18.1764,IT,Expense,12.32801889,50.84761497
8522,AMER-2022-141887,1/11/2022,20220111,Dylan Ogden,Mexico,Mexico City,AMER,LATAM,HonHai Precision Industry,1033,Tech,Enterprise,SaaS Connector Pack,VG9WMVRLUE,54.992,14,0.2,8.9362,IT,Expense,2.237876855,9.230250354
8523,EMEA-2022-160206,4/2/2022,20220402,Pippa Edmunds,Italy,Milan,EMEA,EU,BNP Paribas,1065,Finance,Strategic,Site Analytics,LDJYZSAWET,12.99,1,0,0.2598,IT,Expense,0.528622715,2.18033445
8524,AMER-2023-133074,9/22/2023,20230922,Andrew Wilkins,United States,Los Angeles,AMER,NAMER,BNP Paribas,1065,Finance,SMB,Support,HTEVCAAEBW,55.86,7,0,27.93,IT,Expense,2.273199759,9.375941678
8525,AMER-2023-161172,3/17/2023,20230317,Bernadette Black,Mexico,Mexico City,AMER,LATAM,United Parcel Service,1090,Transportation,SMB,Site Analytics,1GNS9YPSCP,44.376,2,0.4,-7.396,Marketing,Expense,1.805863095,7.448385033
8526,AMER-2023-161172,3/17/2023,20230317,Bernadette Black,Mexico,Mexico City,AMER,LATAM,United Parcel Service,1090,Transportation,SMB,SaaS Connector Pack,RN0MIIN4Z1,51.264,6,0.2,7.6896,IT,Expense,2.086167426,8.604516187
8527,AMER-2023-161172,3/17/2023,20230317,Bernadette Black,Mexico,Mexico City,AMER,LATAM,United Parcel Service,1090,Transportation,SMB,ContactMatcher,U942NE23DS,5.193,3,0.7,-3.462,Marketing,Expense,0.211327002,0.871630239
8528,AMER-2023-161172,3/17/2023,20230317,Bernadette Black,Mexico,Mexico City,AMER,LATAM,United Parcel Service,1090,Transportation,SMB,Data Smasher,YGCGIVZ0QU,159.984,2,0.2,43.9956,IT,Expense,6.510483176,26.8528581
8529,AMER-2023-161172,3/17/2023,20230317,Bernadette Black,Mexico,Mexico City,AMER,LATAM,United Parcel Service,1090,Transportation,SMB,Marketing Suite - Gold,42GUUJVMHJ,54.224,2,0.2,3.389,IT,Expense,2.206623411,9.101343744
8530,AMER-2023-137624,11/11/2023,20231111,Andrea Hughes,United States,New York City,AMER,NAMER,Royal Dutch Shell,1031,Energy,Enterprise,FinanceHub,UM47CYWO9J,241.424,2,0.2,-36.2136,Operations,Expense,9.82465053,40.52232982
8531,AMER-2022-156748,12/1/2022,20221201,Michelle McLean,Brazil,São Paulo,AMER,LATAM,Johnson & Johnson,1055,Healthcare,SMB,Support,H9AQTFD3N4,33.36,4,0,16.68,IT,Expense,1.357571499,5.599380852
8532,AMER-2022-156748,12/1/2022,20221201,Michelle McLean,Brazil,São Paulo,AMER,LATAM,Johnson & Johnson,1055,Healthcare,SMB,Support,B1LFX08WVB,13.76,2,0,6.3296,IT,Expense,0.559957549,2.309576754
8533,AMER-2022-156748,12/1/2022,20221201,Michelle McLean,Brazil,São Paulo,AMER,LATAM,Johnson & Johnson,1055,Healthcare,SMB,Marketing Suite - Gold,6WVTYCAJJK,496.86,7,0,24.843,IT,Expense,20.21951364,83.39653388
8534,AMER-2022-156748,12/1/2022,20221201,Michelle McLean,Brazil,São Paulo,AMER,LATAM,Johnson & Johnson,1055,Healthcare,SMB,FinanceHub,A1XE6WC0DH,389.97,3,0,35.0973,IT,Expense,15.86966899,65.45535224
8535,EMEA-2021-169677,1/13/2021,20210113,Jack Ince,Finland,Espoo,EMEA,NOR,Sprint Nextel,1081,Communications,Strategic,FinanceHub,NG7O6LA4U7,9.82,2,0,4.8118,IT,Expense,0.399620867,1.648258992
8536,AMER-2020-163146,5/16/2020,20200516,Samantha Walker,United States,Los Angeles,AMER,NAMER,BNP Paribas,1065,Finance,SMB,Data Smasher,5HCJTGWQ1H,56.4,3,0,3.384,IT,Expense,2.295174837,9.466579138
8537,EMEA-2021-157343,6/7/2021,20210607,Jacob Hart,France,Paris,EMEA,EU-WEST,Pfizer,1074,Healthcare,Enterprise,ContactMatcher,NPD524CTM9,18.312,4,0.7,-12.208,Marketing,Expense,0.745199319,3.073616971
8538,EMEA-2021-157343,6/7/2021,20210607,Jacob Hart,France,Paris,EMEA,EU-WEST,Pfizer,1074,Healthcare,Enterprise,Support,V2H5FCF0S1,25.92,5,0.2,9.072,IT,Expense,1.054803755,4.350598072
8539,EMEA-2021-157343,6/7/2021,20210607,Jacob Hart,France,Paris,EMEA,EU-WEST,Pfizer,1074,Healthcare,Enterprise,ChatBot Plugin,DD11SH3KIR,8.016,3,0.2,1.002,IT,Expense,0.326207828,1.345462737
8540,AMER-2023-147354,3/10/2023,20230310,Edward Oliver,United States,New York City,AMER,NAMER,Morgan Stanley,1068,Finance,SMB,Alchemy,KYLKMHDJ2V,479.984,2,0.2,59.998,IT,Expense,19.53275176,80.56394541
8541,AMER-2023-147354,3/10/2023,20230310,Edward Oliver,United States,New York City,AMER,NAMER,Morgan Stanley,1068,Finance,SMB,ContactMatcher,AT4D6PYZZ9,30.84,5,0.2,9.6375,IT,Expense,1.255021134,5.176406039
8542,EMEA-2021-157287,12/22/2021,20211222,Justin Carr,France,Paris,EMEA,EU-WEST,ConocoPhillips,1024,Energy,Strategic,Marketing Suite - Gold,1C0IKV0JLS,33.568,2,0.2,1.6784,IT,Expense,1.366035974,5.634293059
8543,EMEA-2021-157287,12/22/2021,20211222,Justin Carr,France,Paris,EMEA,EU-WEST,ConocoPhillips,1024,Energy,Strategic,FinanceHub,0C1O1U4N8J,422.625,7,0.3,0,Marketing,Expense,17.19855081,70.93640086
8544,EMEA-2020-137575,8/6/2020,20200806,Sue Miller,United Kingdom,London,EMEA,UKIR,Cisco Systems,1019,Tech,SMB,Data Smasher,Y7RZ73IF35,199.98,2,0,83.9916,IT,Expense,8.13810397,33.56607262
8545,EMEA-2022-119074,3/28/2022,20220328,Joe Ross,Finland,Espoo,EMEA,NOR,Wells Fargo,1099,Finance,Strategic,SaaS Connector Pack,TNUZ1B38Z7,20.24,1,0,8.7032,IT,Expense,0.823658488,3.397226272
8546,EMEA-2022-119074,3/28/2022,20220328,Joe Ross,Finland,Espoo,EMEA,NOR,Wells Fargo,1099,Finance,Strategic,SaaS Connector Pack,Z58O6X1V3P,39.92,4,0,11.1776,IT,Expense,1.624528005,6.700458142
8547,EMEA-2022-119074,3/28/2022,20220328,Joe Ross,Finland,Espoo,EMEA,NOR,Wells Fargo,1099,Finance,Strategic,ContactMatcher,24M342S9EG,32.54,2,0,15.9446,IT,Expense,1.324201936,5.461746191
8548,AMER-2021-149566,12/5/2021,20211205,Robert McGrath,United States,New York City,AMER,NAMER,Walgreens,1095,Retail,Strategic,Data Smasher,79NJP67A5U,39,3,0,17.55,IT,Expense,1.587088983,6.546038766
8549,AMER-2021-149566,12/5/2021,20211205,Robert McGrath,United States,New York City,AMER,NAMER,Walgreens,1095,Retail,Strategic,FinanceHub,K4N39T3YKA,12.6,4,0,6.048,IT,Expense,0.512751825,2.114874063
8550,EMEA-2021-126186,9/11/2021,20210911,Robert McGrath,Russia,St Petersburg,EMEA,EU-EAST,Walgreens,1095,Retail,Strategic,SaaS Connector Pack,A19HUCYWHD,24.64,4,0.2,4.004,IT,Expense,1.002714681,4.135753723
8551,APJ-2021-121132,7/17/2021,20210717,Gordon Chapman,Japan,Tokyo,APJ,JAPN,Itochu,1032,Finance,Strategic,FinanceHub,NPXPFXM5OS,6.264,3,0.2,2.0358,IT,Expense,0.254910907,1.051394534
8552,APJ-2021-121132,7/17/2021,20210717,Gordon Chapman,Japan,Tokyo,APJ,JAPN,Itochu,1032,Finance,Strategic,Storage,4XB6F9NUT0,14.432,4,0.2,3.4276,IT,Expense,0.587304313,2.422370038
8553,APJ-2020-140473,5/30/2020,20200530,Sonia Hardacre,Australia,Sydney,APJ,ANZ,AmerisourceBergen,1007,Healthcare,Strategic,Alchemy,GTFKNL4GJH,719.976,3,0.2,134.9955,IT,Revenue,29.29912763,120.8459181
8554,EMEA-2023-102904,11/14/2023,20231114,Kevin Vaughan,Portugal,Porto,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,SMB,Data Smasher,Y7UTFW39H5,239.92,8,0,23.992,IT,Expense,9.763445867,40.26988771
8555,EMEA-2022-102092,12/10/2022,20221210,Jake Berry,Spain,Seville,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,SMB,ContactMatcher,T7GCE0J2Y9,1056.86,7,0,158.529,IT,Revenue,43.00848366,177.3909367
8556,EMEA-2021-117884,3/22/2021,20210322,Andrew Reid,Germany,Hamburg,EMEA,EU-WEST,Verizon Communications,1094,Communications,SMB,Data Smasher,HNAHE4E019,447.944,7,0.2,89.5888,IT,Expense,18.22889711,75.18612279
8557,EMEA-2021-117884,3/22/2021,20210322,Andrew Reid,Germany,Hamburg,EMEA,EU-WEST,Verizon Communications,1094,Communications,SMB,Marketing Suite - Gold,PIMD6BWOYD,150.408,9,0.2,-33.8418,Operations,Expense,6.120791789,25.24555381
8558,APJ-2022-132829,12/24/2022,20221224,Richard Davidson,Japan,Tokyo,APJ,JAPN,Intel,1051,Tech,Strategic,Site Analytics,EAS3D2VF0R,453.576,3,0.2,39.6879,IT,Expense,18.45808904,76.13143793
8559,APJ-2022-132829,12/24/2022,20221224,Richard Davidson,Japan,Tokyo,APJ,JAPN,Intel,1051,Tech,Strategic,FinanceHub,UI8L88Z0GS,45.36,9,0.2,14.742,IT,Expense,1.845906571,7.613546626
8560,APJ-2022-132829,12/24/2022,20221224,Richard Davidson,Japan,Tokyo,APJ,JAPN,Intel,1051,Tech,Strategic,Site Analytics,ALZZFW9WGJ,287.88,3,0.2,35.985,IT,Expense,11.71515837,48.31983692
8561,APJ-2022-132829,12/24/2022,20221224,Richard Davidson,Japan,Tokyo,APJ,JAPN,Intel,1051,Tech,Strategic,Site Analytics,ICWHBOV5ES,131.88,3,0.2,14.8365,IT,Expense,5.366802438,22.13568186
8562,APJ-2022-132829,12/24/2022,20221224,Richard Davidson,Japan,Tokyo,APJ,JAPN,Intel,1051,Tech,Strategic,SaaS Connector Pack,163FNFPCND,2.328,2,0.6,-0.7566,Marketing,Expense,0.094737004,0.39074816
8563,EMEA-2022-123540,4/3/2022,20220403,Fiona Piper,Italy,Milan,EMEA,EU,Siemens,1043,Manufacturing,Strategic,FinanceHub,GTVDPVWFFV,1454.9,5,0,378.274,IT,Revenue,59.20655799,244.2008154
8564,EMEA-2023-108315,5/1/2023,20230501,Boris Springer,Germany,Frankfurt,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Enterprise,ContactMatcher,ZP10YGR1EX,4.842,3,0.7,-3.5508,Marketing,Expense,0.197043201,0.81271589
8565,EMEA-2023-108315,5/1/2023,20230501,Boris Springer,Germany,Frankfurt,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Enterprise,SaaS Connector Pack,X4MKN3KSAS,220.704,6,0.2,-8.2764,Operations,Expense,8.981458639,37.04453692
8566,APJ-2022-134110,11/18/2022,20221118,Molly MacDonald,Japan,Kyoto,APJ,JAPN,Toyota Motor,1087,Manufacturing,SMB,Site Analytics,8O1RO4DN2Z,67.176,3,0.2,6.7176,IT,Expense,2.733699732,11.2753
8567,APJ-2022-134110,11/18/2022,20221118,Molly MacDonald,Japan,Kyoto,APJ,JAPN,Toyota Motor,1087,Manufacturing,SMB,Support,YXB2SSUV2T,15.232,4,0.2,5.5216,IT,Expense,0.619859984,2.556647756
8568,AMER-2022-136581,11/11/2022,20221111,Irene Walsh,Mexico,Mexico City,AMER,LATAM,Wells Fargo,1099,Finance,SMB,Support,U6DYTW54P6,31.104,6,0.2,10.8864,IT,Expense,1.265764506,5.220717686
8569,EMEA-2022-162390,12/7/2022,20221207,Virginia Murray,United Kingdom,Birmingham,EMEA,UKIR,McKesson,1063,Consumer Products,Strategic,ContactMatcher,8H6TE1GIFK,968.744,7,0.2,314.8418,IT,Revenue,39.42263923,162.6009174
8570,EMEA-2022-162390,12/7/2022,20221207,Virginia Murray,United Kingdom,Birmingham,EMEA,UKIR,McKesson,1063,Consumer Products,Strategic,ContactMatcher,FRE3862SSX,222.352,13,0.2,77.8232,IT,Expense,9.048523322,37.32114902
8571,EMEA-2022-162390,12/7/2022,20221207,Virginia Murray,United Kingdom,Birmingham,EMEA,UKIR,McKesson,1063,Consumer Products,Strategic,Alchemy,W5180LX7U9,479.984,2,0.2,89.997,IT,Expense,19.53275176,80.56394541
8572,APJ-2022-162222,4/4/2022,20220404,Andrew Lee,Japan,Aichi,APJ,JAPN,United Parcel Service,1090,Transportation,Enterprise,Support,HLKSSIBAUW,10.272,3,0.2,3.21,IT,Expense,0.418014821,1.724125903
8573,APJ-2020-121629,11/28/2020,20201128,Rebecca May,Japan,Tokyo,APJ,JAPN,Anthem,1029,Healthcare,SMB,Big Ol Database,5025TUEYHF,998.85,5,0.4,-199.77,Marketing,Revenue,40.64779053,167.6541236
8574,EMEA-2021-164623,10/20/2021,20211020,Leonard Dyer,United Kingdom,London,EMEA,UKIR,Ford Motor,1009,Manufacturing,SMB,Support,TNP75TCPOL,24.56,2,0,11.5432,IT,Expense,0.999459113,4.122325951
8575,AMER-2020-159849,9/19/2020,20200919,Jack Graham,United States,Los Angeles,AMER,NAMER,Microsoft,1066,Tech,Enterprise,Storage,ZXKZISKK1K,5.67,3,0,0.1134,IT,Expense,0.230738321,0.951693328
8576,EMEA-2023-101273,8/28/2023,20230828,Katherine Graham,Germany,Hamburg,EMEA,EU-WEST,UnitedHealth Group,1092,Healthcare,SMB,OneView,N0HUX0KNS1,14.336,4,0.2,0.896,IT,Expense,0.583397632,2.406256711
8577,EMEA-2023-106747,7/4/2023,20230704,Austin Randall,Greece,Thessaloniki,EMEA,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,SaaS Connector Pack,8QDVSKFUER,102.3,1,0,26.598,IT,Expense,4.163056486,17.17076322
8578,EMEA-2023-146164,12/23/2023,20231223,Emily Campbell,Luxembourg,Luxembourg,EMEA,EU-WEST,Allianz,1080,Finance,SMB,ContactMatcher,41NEB9UUVO,607.52,2,0,97.2032,IT,Revenue,24.7227769,101.9704993
8579,EMEA-2023-146164,12/23/2023,20231223,Emily Campbell,Luxembourg,Luxembourg,EMEA,EU-WEST,Allianz,1080,Finance,SMB,Marketing Suite - Gold,7VENWLGDN3,31.16,2,0,7.79,IT,Expense,1.268043403,5.230117127
8580,EMEA-2022-111605,12/28/2022,20221228,Joan Ball,Ireland,Dublin,EMEA,UKIR,Enel,1013,Energy,SMB,FinanceHub,0AOXX9ROLE,2.61,1,0,1.2006,IT,Expense,0.106212878,0.438081056
8581,APJ-2020-130673,5/20/2020,20200520,Brandon Vaughan,Japan,Kanagawa,APJ,JAPN,Walt Disney,1097,Communications,Strategic,SaaS Connector Pack,I46I1749US,10.332,3,0.6,-5.9409,Marketing,Expense,0.420456497,1.734196731
8582,APJ-2020-130673,5/20/2020,20200520,Brandon Vaughan,Japan,Kanagawa,APJ,JAPN,Walt Disney,1097,Communications,Strategic,Support,K1ORH13JC0,10.368,2,0.2,3.6288,IT,Expense,0.421921502,1.740239229
8583,APJ-2020-130673,5/20/2020,20200520,Brandon Vaughan,Japan,Kanagawa,APJ,JAPN,Walt Disney,1097,Communications,Strategic,Data Smasher,S57Z193PF8,20.784,2,0.2,-3.6372,Operations,Expense,0.845796344,3.488535121
8584,APJ-2020-130673,5/20/2020,20200520,Brandon Vaughan,Japan,Kanagawa,APJ,JAPN,Walt Disney,1097,Communications,Strategic,Marketing Suite - Gold,GSMZ0CN22D,66.96,5,0.2,-13.392,Operations,Expense,2.7249097,11.23904502
8585,AMER-2020-104808,2/5/2020,20200205,Charles Ross,United States,Virginia Beach,AMER,NAMER,Mondelez International,1067,Consumer Products,Strategic,ContactMatcher,SP0CVX7RBO,17.248,2,0.2,6.0368,IT,Expense,0.701900276,2.895027606
8586,EMEA-2023-132927,12/10/2023,20231210,Heather Dyer,France,Paris,EMEA,EU-WEST,Goldman Sachs Group,1042,Finance,SMB,ContactMatcher,LLEKJQSTJV,11.088,7,0.7,-8.1312,Marketing,Expense,0.451221606,1.861089175
8587,AMER-2023-162012,7/12/2023,20230712,James Butler,United States,New York City,AMER,NAMER,Berkshire Hathaway,1012,Finance,Strategic,Data Smasher,282KQ6K2PY,1287.45,5,0,244.6155,IT,Revenue,52.39224901,216.0948105
8588,AMER-2023-162012,7/12/2023,20230712,James Butler,United States,New York City,AMER,NAMER,Berkshire Hathaway,1012,Finance,Strategic,OneView,JI2WEKISKB,168.1,5,0,43.706,IT,Expense,6.840760463,28.21510555
